magic,pos_id,session,symbol,direction,volume,open_time_utc,open_hour_utc,close_time_utc,open_price,close_price,profit,dst_state,ny_intended_setting
28260322.0,956293438,LONDON,XAUUSD+,BUY,0.05,2026-03-10 11:07:00,11,2026-03-10 11:07:13,5176.19,5176.7,2.55,US_EDT_Only,17-21
28260322.0,956369048,LONDON,XAUUSD+,BUY,0.05,2026-03-10 11:23:00,11,2026-03-10 11:23:08,5176.54,5177.1,2.8,US_EDT_Only,17-21
28260332.0,956369049,LONDON,XAUUSD+,BUY,0.05,2026-03-10 11:23:00,11,2026-03-10 11:23:08,5176.54,5177.1,2.8,US_EDT_Only,17-21
28260322.0,956396293,LONDON,XAUUSD+,SELL,0.05,2026-03-10 11:30:00,11,2026-03-10 11:30:20,5184.05,5183.32,3.65,US_EDT_Only,17-21
28260332.0,956396295,LONDON,XAUUSD+,SELL,0.05,2026-03-10 11:30:00,11,2026-03-10 11:30:21,5184.05,5183.32,3.65,US_EDT_Only,17-21
28260322.0,956547064,LONDON,XAUUSD+,BUY,0.05,2026-03-10 11:57:00,11,2026-03-10 11:57:28,5185.86,5186.43,2.85,US_EDT_Only,17-21
28260332.0,956551592,LONDON,XAUUSD+,BUY,0.05,2026-03-10 11:58:00,11,2026-03-10 11:58:09,5183.83,5184.83,5.0,US_EDT_Only,17-21
28260304.0,956808667,UNKNOWN,XAUUSD+,BUY,0.01,2026-03-10 13:02:00,13,2026-03-10 13:02:00,5179.67,5179.84,0.17,US_EDT_Only,17-21
28260303.0,956808669,NY,XAUUSD+,BUY,0.01,2026-03-10 13:02:00,13,2026-03-10 13:02:00,5179.67,5179.84,0.17,US_EDT_Only,17-21
28260304.0,956808937,UNKNOWN,XAUUSD+,BUY,0.01,2026-03-10 13:02:00,13,2026-03-10 13:02:01,5180.21,5180.21,0.0,US_EDT_Only,17-21
28260303.0,956808939,NY,XAUUSD+,BUY,0.01,2026-03-10 13:02:00,13,2026-03-10 13:02:54,5180.21,5180.39,0.18,US_EDT_Only,17-21
28260304.0,956809229,UNKNOWN,XAUUSD+,BUY,0.01,2026-03-10 13:02:01,13,2026-03-10 13:02:34,5180.42,5179.32,-1.1,US_EDT_Only,17-21
28260304.0,956810985,UNKNOWN,XAUUSD+,BUY,0.01,2026-03-10 13:02:34,13,2026-03-10 13:02:48,5179.34,5179.52,0.18,US_EDT_Only,17-21
28260304.0,956812473,UNKNOWN,XAUUSD+,BUY,0.01,2026-03-10 13:02:48,13,2026-03-10 13:02:50,5179.64,5179.73,0.09,US_EDT_Only,17-21
28260304.0,956812588,UNKNOWN,XAUUSD+,BUY,0.01,2026-03-10 13:02:50,13,2026-03-10 13:02:51,5179.9,5180.01,0.11,US_EDT_Only,17-21
28260304.0,956812695,UNKNOWN,XAUUSD+,BUY,0.01,2026-03-10 13:02:51,13,2026-03-10 13:02:54,5180.12,5180.39,0.27,US_EDT_Only,17-21
28260304.0,956812878,UNKNOWN,XAUUSD+,BUY,0.01,2026-03-10 13:02:54,13,2026-03-10 13:03:00,5180.51,5180.9,0.39,US_EDT_Only,17-21
28260303.0,956812879,NY,XAUUSD+,BUY,0.01,2026-03-10 13:02:54,13,2026-03-10 13:03:00,5180.51,5180.9,0.39,US_EDT_Only,17-21
28260304.0,957203326,UNKNOWN,XAUUSD+,SELL,0.01,2026-03-10 14:06:00,14,2026-03-10 14:06:02,5187.06,5186.61,0.45,US_EDT_Only,17-21
28260303.0,957203328,NY,XAUUSD+,SELL,0.01,2026-03-10 14:06:00,14,2026-03-10 14:06:02,5187.06,5186.61,0.45,US_EDT_Only,17-21
28260304.0,957204573,UNKNOWN,XAUUSD+,SELL,0.01,2026-03-10 14:06:02,14,2026-03-10 14:06:03,5186.43,5186.41,0.02,US_EDT_Only,17-21
28260304.0,957204237,UNKNOWN,XAUUSD+,SELL,0.01,2026-03-10 14:06:02,14,2026-03-10 14:06:02,5186.56,5186.54,0.02,US_EDT_Only,17-21
28260303.0,957204240,NY,XAUUSD+,SELL,0.01,2026-03-10 14:06:02,14,2026-03-10 14:06:03,5186.56,5186.41,0.15,US_EDT_Only,17-21
28260303.0,957204648,NY,XAUUSD+,SELL,0.01,2026-03-10 14:06:03,14,2026-03-10 14:06:04,5186.29,5185.62,0.67,US_EDT_Only,17-21
28260304.0,957204651,UNKNOWN,XAUUSD+,SELL,0.01,2026-03-10 14:06:03,14,2026-03-10 14:06:04,5186.29,5186.45,-0.16,US_EDT_Only,17-21
28260303.0,957205113,NY,XAUUSD+,SELL,0.01,2026-03-10 14:06:04,14,2026-03-10 14:06:19,5185.64,5185.21,0.43,US_EDT_Only,17-21
28260304.0,957204892,UNKNOWN,XAUUSD+,SELL,0.01,2026-03-10 14:06:04,14,2026-03-10 14:06:04,5186.11,5185.62,0.49,US_EDT_Only,17-21
28260304.0,957205111,UNKNOWN,XAUUSD+,SELL,0.01,2026-03-10 14:06:04,14,2026-03-10 14:06:19,5185.64,5185.21,0.43,US_EDT_Only,17-21
28260304.0,957206947,UNKNOWN,XAUUSD+,SELL,0.01,2026-03-10 14:06:19,14,2026-03-10 14:06:21,5185.1,5185.02,0.08,US_EDT_Only,17-21
28260303.0,957206951,NY,XAUUSD+,SELL,0.01,2026-03-10 14:06:19,14,2026-03-10 14:06:58,5185.1,5187.21,-2.11,US_EDT_Only,17-21
28260304.0,957207175,UNKNOWN,XAUUSD+,SELL,0.01,2026-03-10 14:06:21,14,2026-03-10 14:06:32,5184.85,5186.02,-1.17,US_EDT_Only,17-21
28260304.0,957208300,UNKNOWN,XAUUSD+,SELL,0.01,2026-03-10 14:06:32,14,2026-03-10 14:06:35,5185.91,5185.87,0.04,US_EDT_Only,17-21
28260304.0,957208575,UNKNOWN,XAUUSD+,SELL,0.01,2026-03-10 14:06:35,14,2026-03-10 14:06:37,5185.75,5185.75,0.0,US_EDT_Only,17-21
28260304.0,957208695,UNKNOWN,XAUUSD+,SELL,0.01,2026-03-10 14:06:37,14,2026-03-10 14:06:45,5185.65,5185.36,0.29,US_EDT_Only,17-21
28260304.0,957209167,UNKNOWN,XAUUSD+,SELL,0.01,2026-03-10 14:06:45,14,2026-03-10 14:06:46,5185.25,5186.36,-1.11,US_EDT_Only,17-21
28260304.0,957209352,UNKNOWN,XAUUSD+,SELL,0.01,2026-03-10 14:06:46,14,2026-03-10 14:06:49,5186.29,5185.85,0.44,US_EDT_Only,17-21
28260304.0,957209676,UNKNOWN,XAUUSD+,SELL,0.01,2026-03-10 14:06:49,14,2026-03-10 14:06:56,5185.86,5186.97,-1.11,US_EDT_Only,17-21
28260304.0,957210240,UNKNOWN,XAUUSD+,SELL,0.01,2026-03-10 14:06:56,14,2026-03-10 14:07:08,5186.86,5186.39,0.47,US_EDT_Only,17-21
28260303.0,957210411,NY,XAUUSD+,SELL,0.01,2026-03-10 14:06:58,14,2026-03-10 14:07:08,5187.17,5186.69,0.48,US_EDT_Only,17-21
28260305.0,957361327,UNKNOWN,XAUUSD+,BUY,0.01,2026-03-10 14:33:00,14,2026-03-10 14:33:13,5177.87,5178.24,0.37,US_EDT_Only,17-21
28260305.0,957362119,UNKNOWN,XAUUSD+,BUY,0.01,2026-03-10 14:33:13,14,2026-03-10 14:33:25,5178.65,5178.85,0.2,US_EDT_Only,17-21
28260305.0,957362742,UNKNOWN,XAUUSD+,BUY,0.01,2026-03-10 14:33:25,14,2026-03-10 14:33:29,5178.85,5178.76,-0.09,US_EDT_Only,17-21
28260305.0,957363014,UNKNOWN,XAUUSD+,BUY,0.01,2026-03-10 14:33:29,14,2026-03-10 14:33:34,5178.84,5179.2,0.36,US_EDT_Only,17-21
28260305.0,957363326,UNKNOWN,XAUUSD+,BUY,0.01,2026-03-10 14:33:35,14,2026-03-10 14:33:44,5179.42,5179.76,0.34,US_EDT_Only,17-21
28260305.0,957363966,UNKNOWN,XAUUSD+,BUY,0.01,2026-03-10 14:33:44,14,2026-03-10 14:33:48,5179.88,5180.34,0.46,US_EDT_Only,17-21
28260305.0,957364564,UNKNOWN,XAUUSD+,BUY,0.01,2026-03-10 14:33:48,14,2026-03-10 14:34:27,5180.35,5180.19,-0.16,US_EDT_Only,17-21
28260303.0,957423172,NY,XAUUSD+,BUY,0.01,2026-03-10 14:45:00,14,2026-03-10 14:46:10,5174.47,5172.36,-2.11,US_EDT_Only,17-21
28260305.0,957642986,NY,XAUUSD+,SELL,0.01,2026-03-10 15:24:00,15,2026-03-10 15:24:19,5175.68,5175.37,0.31,US_EDT_Only,17-21
28260305.0,957643908,NY,XAUUSD+,SELL,0.01,2026-03-10 15:24:19,15,2026-03-10 15:24:30,5175.26,5175.11,0.15,US_EDT_Only,17-21
28260305.0,957644326,NY,XAUUSD+,SELL,0.01,2026-03-10 15:24:30,15,2026-03-10 15:25:01,5175.0,5177.12,-2.12,US_EDT_Only,17-21
28260303.0,957678998,NY,XAUUSD+,SELL,0.01,2026-03-10 15:31:00,15,2026-03-10 15:31:02,5180.61,5180.47,0.14,US_EDT_Only,17-21
28260303.0,957679363,NY,XAUUSD+,SELL,0.01,2026-03-10 15:31:02,15,2026-03-10 15:31:10,5180.45,5180.18,0.27,US_EDT_Only,17-21
28260303.0,957679781,NY,XAUUSD+,SELL,0.01,2026-03-10 15:31:10,15,2026-03-10 15:31:21,5180.08,5179.75,0.33,US_EDT_Only,17-21
28260303.0,957680270,NY,XAUUSD+,SELL,0.01,2026-03-10 15:31:21,15,2026-03-10 15:32:29,5179.3,5179.02,0.28,US_EDT_Only,17-21
28260303.0,957680193,NY,XAUUSD+,SELL,0.01,2026-03-10 15:31:21,15,2026-03-10 15:31:21,5179.68,5179.4,0.28,US_EDT_Only,17-21
28260305.0,958273951,NY,XAUUSD+,BUY,0.01,2026-03-10 16:47:00,16,2026-03-10 16:47:00,5197.68,5198.35,0.67,US_EDT_Only,17-21
28260305.0,958274283,NY,XAUUSD+,BUY,0.01,2026-03-10 16:47:00,16,2026-03-10 16:47:01,5198.46,5199.03,0.57,US_EDT_Only,17-21
28260305.0,958274754,NY,XAUUSD+,BUY,0.01,2026-03-10 16:47:01,16,2026-03-10 16:47:03,5199.2,5199.9,0.7,US_EDT_Only,17-21
28260305.0,958275413,NY,XAUUSD+,BUY,0.01,2026-03-10 16:47:03,16,2026-03-10 16:47:08,5200.05,5200.14,0.09,US_EDT_Only,17-21
28260305.0,958276559,NY,XAUUSD+,BUY,0.01,2026-03-10 16:47:08,16,2026-03-10 16:47:13,5200.24,5200.78,0.54,US_EDT_Only,17-21
28260305.0,958277253,NY,XAUUSD+,BUY,0.01,2026-03-10 16:47:13,16,2026-03-10 16:47:15,5200.9,5201.16,0.26,US_EDT_Only,17-21
28260305.0,958277738,NY,XAUUSD+,BUY,0.01,2026-03-10 16:47:15,16,2026-03-10 16:47:20,5201.38,5201.76,0.38,US_EDT_Only,17-21
28260305.0,958278533,NY,XAUUSD+,BUY,0.01,2026-03-10 16:47:20,16,2026-03-10 16:47:22,5201.77,5202.32,0.55,US_EDT_Only,17-21
28260305.0,958279143,NY,XAUUSD+,BUY,0.01,2026-03-10 16:47:22,16,2026-03-10 16:47:25,5202.62,5203.24,0.62,US_EDT_Only,17-21
28260305.0,958279971,NY,XAUUSD+,BUY,0.01,2026-03-10 16:47:25,16,2026-03-10 16:47:29,5203.46,5203.41,-0.05,US_EDT_Only,17-21
28260305.0,958280849,NY,XAUUSD+,BUY,0.01,2026-03-10 16:47:29,16,2026-03-10 16:47:29,5203.46,5203.76,0.3,US_EDT_Only,17-21
28260305.0,958280976,NY,XAUUSD+,BUY,0.01,2026-03-10 16:47:29,16,2026-03-10 16:47:37,5203.89,5201.79,-2.1,US_EDT_Only,17-21
28260305.0,958282385,NY,XAUUSD+,BUY,0.01,2026-03-10 16:47:38,16,2026-03-10 16:47:49,5201.38,5199.26,-2.12,US_EDT_Only,17-21
28260305.0,958284225,NY,XAUUSD+,BUY,0.01,2026-03-10 16:47:49,16,2026-03-10 16:47:57,5199.34,5199.7,0.36,US_EDT_Only,17-21
28260305.0,958285963,NY,XAUUSD+,BUY,0.01,2026-03-10 16:47:57,16,2026-03-10 16:48:16,5199.9,5200.4,0.5,US_EDT_Only,17-21
28260305.0,958352047,NY,XAUUSD+,SELL,0.01,2026-03-10 16:56:00,16,2026-03-10 16:56:31,5212.09,5214.22,-2.13,US_EDT_Only,17-21
28260305.0,958357852,NY,XAUUSD+,SELL,0.01,2026-03-10 16:56:31,16,2026-03-10 16:56:33,5214.08,5213.9,0.18,US_EDT_Only,17-21
28260305.0,958358185,NY,XAUUSD+,SELL,0.01,2026-03-10 16:56:33,16,2026-03-10 16:58:25,5213.81,5213.33,0.48,US_EDT_Only,17-21
28260333.0,958399685,NY,XAUUSD+,BUY,0.05,2026-03-10 17:01:00,17,2026-03-10 17:01:38,5204.13,5204.59,2.3,US_EDT_Only,17-21
28260323.0,958399686,NY,XAUUSD+,BUY,0.05,2026-03-10 17:01:00,17,2026-03-10 17:01:38,5204.13,5204.59,2.3,US_EDT_Only,17-21
28260305.0,958417935,NY,XAUUSD+,BUY,0.01,2026-03-10 17:03:00,17,2026-03-10 17:03:01,5202.91,5202.89,-0.02,US_EDT_Only,17-21
28260313.0,958417936,NY,XAUUSD+,BUY,0.05,2026-03-10 17:03:00,17,2026-03-10 17:03:12,5202.91,5203.9,4.95,US_EDT_Only,17-21
28260305.0,958418272,NY,XAUUSD+,BUY,0.01,2026-03-10 17:03:01,17,2026-03-10 17:03:11,5203.08,5203.61,0.53,US_EDT_Only,17-21
28260305.0,958419510,NY,XAUUSD+,BUY,0.01,2026-03-10 17:03:11,17,2026-03-10 17:03:12,5203.87,5204.06,0.19,US_EDT_Only,17-21
28260305.0,958419784,NY,XAUUSD+,BUY,0.01,2026-03-10 17:03:13,17,2026-03-10 17:03:19,5204.03,5204.69,0.66,US_EDT_Only,17-21
28260305.0,958420607,NY,XAUUSD+,BUY,0.01,2026-03-10 17:03:20,17,2026-03-10 17:03:23,5205.28,5205.75,0.47,US_EDT_Only,17-21
28260305.0,958420340,NY,XAUUSD+,BUY,0.01,2026-03-10 17:03:20,17,2026-03-10 17:03:20,5204.96,5205.12,0.16,US_EDT_Only,17-21
28260305.0,958421077,NY,XAUUSD+,BUY,0.01,2026-03-10 17:03:23,17,2026-03-10 17:03:31,5205.81,5206.31,0.5,US_EDT_Only,17-21
28260305.0,958421963,NY,XAUUSD+,BUY,0.01,2026-03-10 17:03:31,17,2026-03-10 17:03:31,5206.52,5206.99,0.47,US_EDT_Only,17-21
28260305.0,958422148,NY,XAUUSD+,BUY,0.01,2026-03-10 17:03:32,17,2026-03-10 17:03:46,5207.07,5207.54,0.47,US_EDT_Only,17-21
28260305.0,958423782,NY,XAUUSD+,BUY,0.01,2026-03-10 17:03:46,17,2026-03-10 17:03:48,5207.65,5207.52,-0.13,US_EDT_Only,17-21
28260305.0,958424020,NY,XAUUSD+,BUY,0.01,2026-03-10 17:03:48,17,2026-03-10 17:03:53,5207.65,5205.51,-2.14,US_EDT_Only,17-21
28260305.0,958424593,NY,XAUUSD+,BUY,0.01,2026-03-10 17:03:53,17,2026-03-10 17:03:53,5205.58,5206.23,0.65,US_EDT_Only,17-21
28260305.0,958424756,NY,XAUUSD+,BUY,0.01,2026-03-10 17:03:54,17,2026-03-10 17:03:55,5206.51,5206.55,0.04,US_EDT_Only,17-21
28260305.0,958424897,NY,XAUUSD+,BUY,0.01,2026-03-10 17:03:55,17,2026-03-10 17:04:06,5206.68,5204.57,-2.11,US_EDT_Only,17-21
28260303.0,958507560,NY,XAUUSD+,BUY,0.01,2026-03-10 17:11:00,17,2026-03-10 17:11:03,5186.23,5186.94,0.71,US_EDT_Only,17-21
28260303.0,958509396,NY,XAUUSD+,BUY,0.01,2026-03-10 17:11:03,17,2026-03-10 17:11:10,5187.12,5187.39,0.27,US_EDT_Only,17-21
28260303.0,958511422,NY,XAUUSD+,BUY,0.01,2026-03-10 17:11:10,17,2026-03-10 17:11:11,5187.69,5188.33,0.64,US_EDT_Only,17-21
28260303.0,958511650,NY,XAUUSD+,BUY,0.01,2026-03-10 17:11:11,17,2026-03-10 17:11:12,5188.49,5188.64,0.15,US_EDT_Only,17-21
28260303.0,958512238,NY,XAUUSD+,BUY,0.01,2026-03-10 17:11:13,17,2026-03-10 17:11:14,5188.79,5188.94,0.15,US_EDT_Only,17-21
28260303.0,958512886,NY,XAUUSD+,BUY,0.01,2026-03-10 17:11:14,17,2026-03-10 17:11:31,5188.9,5189.11,0.21,US_EDT_Only,17-21
28260303.0,958515829,NY,XAUUSD+,BUY,0.01,2026-03-10 17:11:31,17,2026-03-10 17:11:33,5189.22,5189.96,0.74,US_EDT_Only,17-21
28260303.0,958516306,NY,XAUUSD+,BUY,0.01,2026-03-10 17:11:33,17,2026-03-10 17:11:35,5190.15,5190.86,0.71,US_EDT_Only,17-21
28260303.0,958517058,NY,XAUUSD+,BUY,0.01,2026-03-10 17:11:35,17,2026-03-10 17:11:36,5191.01,5188.9,-2.11,US_EDT_Only,17-21
28260303.0,958517335,NY,XAUUSD+,BUY,0.01,2026-03-10 17:11:36,17,2026-03-10 17:11:42,5187.42,5188.09,0.67,US_EDT_Only,17-21
28260303.0,958518681,NY,XAUUSD+,BUY,0.01,2026-03-10 17:11:42,17,2026-03-10 17:11:42,5188.24,5188.98,0.74,US_EDT_Only,17-21
28260303.0,958518865,NY,XAUUSD+,BUY,0.01,2026-03-10 17:11:42,17,2026-03-10 17:11:54,5189.19,5189.57,0.38,US_EDT_Only,17-21
28260303.0,958520538,NY,XAUUSD+,BUY,0.01,2026-03-10 17:11:54,17,2026-03-10 17:12:07,5189.7,5190.37,0.67,US_EDT_Only,17-21
28260323.0,958575148,NY,XAUUSD+,SELL,0.05,2026-03-10 17:17:00,17,2026-03-10 17:17:04,5210.65,5210.12,2.65,US_EDT_Only,17-21
28260333.0,958589933,NY,XAUUSD+,SELL,0.05,2026-03-10 17:19:00,17,2026-03-10 17:19:12,5208.55,5207.58,4.85,US_EDT_Only,17-21
28260303.0,958598289,NY,XAUUSD+,SELL,0.01,2026-03-10 17:20:00,17,2026-03-10 17:20:01,5212.44,5211.61,0.83,US_EDT_Only,17-21
28260313.0,958598291,NY,XAUUSD+,SELL,0.05,2026-03-10 17:20:00,17,2026-03-10 17:20:02,5212.44,5211.75,3.45,US_EDT_Only,17-21
28260305.0,958598287,NY,XAUUSD+,SELL,0.01,2026-03-10 17:20:00,17,2026-03-10 17:20:01,5212.44,5211.61,0.83,US_EDT_Only,17-21
28260303.0,958599321,NY,XAUUSD+,SELL,0.01,2026-03-10 17:20:01,17,2026-03-10 17:20:14,5211.54,5211.34,0.2,US_EDT_Only,17-21
28260305.0,958599319,NY,XAUUSD+,SELL,0.01,2026-03-10 17:20:01,17,2026-03-10 17:20:14,5211.54,5211.34,0.2,US_EDT_Only,17-21
28260303.0,958601247,NY,XAUUSD+,SELL,0.01,2026-03-10 17:20:14,17,2026-03-10 17:20:15,5211.2,5211.0,0.2,US_EDT_Only,17-21
28260305.0,958601244,NY,XAUUSD+,SELL,0.01,2026-03-10 17:20:14,17,2026-03-10 17:20:15,5211.2,5211.0,0.2,US_EDT_Only,17-21
28260305.0,958601512,NY,XAUUSD+,SELL,0.01,2026-03-10 17:20:15,17,2026-03-10 17:20:21,5211.27,5210.89,0.38,US_EDT_Only,17-21
28260303.0,958601514,NY,XAUUSD+,SELL,0.01,2026-03-10 17:20:15,17,2026-03-10 17:20:21,5211.27,5210.89,0.38,US_EDT_Only,17-21
28260305.0,958601991,NY,XAUUSD+,SELL,0.01,2026-03-10 17:20:21,17,2026-03-10 17:20:29,5211.09,5210.69,0.4,US_EDT_Only,17-21
28260303.0,958601993,NY,XAUUSD+,SELL,0.01,2026-03-10 17:20:21,17,2026-03-10 17:20:29,5211.09,5210.69,0.4,US_EDT_Only,17-21
28260303.0,958602788,NY,XAUUSD+,SELL,0.01,2026-03-10 17:20:29,17,2026-03-10 17:20:41,5210.92,5210.77,0.15,US_EDT_Only,17-21
28260305.0,958602787,NY,XAUUSD+,SELL,0.01,2026-03-10 17:20:29,17,2026-03-10 17:20:41,5210.92,5210.77,0.15,US_EDT_Only,17-21
28260305.0,958603899,NY,XAUUSD+,SELL,0.01,2026-03-10 17:20:41,17,2026-03-10 17:20:47,5210.57,5212.68,-2.11,US_EDT_Only,17-21
28260303.0,958603900,NY,XAUUSD+,SELL,0.01,2026-03-10 17:20:41,17,2026-03-10 17:20:47,5210.57,5212.68,-2.11,US_EDT_Only,17-21
28260303.0,958604695,NY,XAUUSD+,SELL,0.01,2026-03-10 17:20:47,17,2026-03-10 17:21:07,5212.98,5212.85,0.13,US_EDT_Only,17-21
28260305.0,958604693,NY,XAUUSD+,SELL,0.01,2026-03-10 17:20:47,17,2026-03-10 17:21:07,5212.98,5212.85,0.13,US_EDT_Only,17-21
28260323.0,958697528,NY,XAUUSD+,BUY,0.05,2026-03-10 17:37:00,17,2026-03-10 17:37:02,5203.1,5203.79,3.45,US_EDT_Only,17-21
28260323.0,958736329,NY,XAUUSD+,BUY,0.05,2026-03-10 17:43:00,17,2026-03-10 17:43:44,5206.96,5207.72,3.8,US_EDT_Only,17-21
28260333.0,958750532,NY,XAUUSD+,BUY,0.05,2026-03-10 17:45:00,17,2026-03-10 17:45:01,5206.23,5207.07,4.2,US_EDT_Only,17-21
28260323.0,958762841,NY,XAUUSD+,SELL,0.05,2026-03-10 17:47:00,17,2026-03-10 17:47:54,5208.17,5207.67,2.5,US_EDT_Only,17-21
